1.842079531,4.607571604
5.658583121,4.799964054
6.35257892,3.290854499
2.904016525,4.612204113
3.231979157,4.939894053
1.24792268,4.93267846
1.976198862,4.434896742
2.234541353,5.055471681
2.983407572,4.840464061
2.979703907,4.806710808
2.114964111,5.373735865
2.12169543,5.208542116
1.514352903,4.770033033
2.169792271,5.274353538
0.418523732,4.883125218
2.470536948,4.804189441
4.060691324,4.995038621
3.007089338,4.678977577
0.666323456,4.87187949
3.162186503,4.836583006
0.51155258,4.91052923
3.1342801,4.961781139
2.04974595,5.624139496
0.665827852,5.243992575
1.017320126,4.844736469
2.178935676,5.297587014
2.85962615,5.260419973
1.308825884,5.301587009
0.992532455,5.015674238
1.403726382,4.575276844
2.660465724,5.196238479
2.799958819,5.115263227
2.069953454,4.684671303
3.297651809,5.59205535
1.892976596,4.890432089
2.55983064,5.263977564
1.153540312,4.678667174
2.251507538,5.445003102
2.209602955,4.914692641
1.591419372,4.832125727
1.678380376,5.269038217
2.591486417,4.925933935
2.809964422,5.53849899
0.953116272,5.580371076
1.517752759,5.038366377
3.231142477,5.784296646
2.541800106,4.810987376
3.814228654,4.735267965
1.684958291,4.596435535
2.177771734,4.861540189
1.817332796,5.133339067
1.857765534,4.869624135
3.030843008,5.240575821
2.926582949,5.096679229
3.434935432,5.340807412
3.203671162,4.859247587
0.105118039,4.729163438
1.405979163,5.066368225
2.241850516,4.924461702
1.366783953,5.261610954
1.707254822,4.042314794
1.919095659,5.578484465
1.601567313,4.644530116
0.379634371,5.261947294
2.021345024,4.412674449
1.120367373,5.208807468
2.26901428,4.618188828
-0.245127128,5.740192366
2.128578426,5.011497931
1.844199811,5.03153948
2.325582532,4.748679619
1.523341131,4.879161593
1.022851285,5.010506505
1.853827372,5.007524823
2.203216584,4.945163787
1.200999812,4.578297629
1.020627027,4.629911191
1.604932266,5.136631391
0.476473551,5.135359773
0.363917204,4.733328226
0.31319845,5.546946436
2.286648391,5.007669903
2.15460139,5.462829591
2.052885177,4.779585589
4.888043317,5.506707952
2.403047467,5.081473257
2.56869453,5.20687886
1.829759925,4.596572883
0.548452232,5.026729802
3.171096187,5.594645195
3.042020694,5.00758373
2.40427775,5.025870697
0.177834664,5.297650318
2.614286784,5.222874142
2.300977982,4.97235844
3.907793172,5.09464676
2.056705424,5.233913255
1.38133497,5.001949624
1.160741779,4.677279268
1.728181994,5.360284374
3.203606206,0.722214903
3.061929184,1.571921099
4.017149169,1.160706468
1.402608219,1.087265358
4.081649508,0.872003429
3.152730809,0.981558711
3.451863509,0.427840834
3.853843138,0.792047903
1.574492551,1.348111259
4.723720778,0.620441358
2.879610841,0.754137411
0.967913477,1.161668195
1.53178107,1.100548524
4.138359152,1.247809793
3.161090215,1.294228932
2.951770389,0.895831432
3.278442955,1.750439262
2.127018499,0.956720425
3.326488848,1.280190664
2.543714895,0.957327159
3.233947,1.08202324
4.431529763,0.540410003
3.564786254,1.117647143
4.255884821,0.906439572
4.053865813,0.532918621
3.08970176,1.088144482
2.847344593,0.267592532
3.635860487,1.121601943
1.955388637,1.321568569
2.883840047,0.804545065
3.484443873,1.135514482
3.497984125,1.100464021
2.45575934,0.789046542
3.203800095,1.027280746
3.006772537,0.625191282
1.965479738,1.217307605
2.179893332,1.308798305
2.612070293,0.990768557
3.955499115,0.83269299
3.648464817,1.628496974
4.184500107,0.453562031
3.787572302,1.454429045
3.30063655,1.281075882
3.028363632,1.35635189
3.184121756,1.414107989
4.169118966,0.205810377
3.240242111,1.148762373
3.915960678,1.012257735
2.969797162,1.01210306
1.129938557,0.770852844
2.717307986,0.486975546
3.118901696,0.694383356
2.4051802,1.117781227
2.958184291,1.018870957
1.654563085,1.186311748
2.397758068,1.247213874
2.28409305,0.64865469
2.795887243,0.995266637
3.411562771,1.159636297
3.506635213,0.738781044
3.936160289,1.462029341
3.902066573,1.277787507
2.610363961,0.880276019
4.37271861,1.02914092
3.083491363,1.196326444
2.115993502,0.7930365
2.156534045,0.403588607
2.144911012,1.13582399
1.849355241,1.022326437
4.159081601,0.617207325
2.764944992,1.431489506
3.905611532,1.16575315
2.540716724,0.983925159
4.277830681,1.180136797
3.310581669,1.031244609
2.155206613,0.806965624
3.713636588,0.458132082
3.540101864,0.864461352
1.605199914,1.109805302
1.751643372,0.688535361
3.124051226,0.678217567
2.371987853,1.427896072
2.534460193,1.215620813
3.683446503,1.228345375
3.267013396,0.320566759
3.941591392,0.82577438
3.264551402,1.383686898
4.304711382,1.107259951
2.684993758,0.353449433
3.12635184,1.280689298
2.942943557,1.028250763
3.118765411,1.332854586
2.023589779,0.447716138
3.622029315,1.28643763
2.428658786,0.864992845
2.095172962,1.140104911
5.292394521,0.36873298
2.072917086,1.167638506
0.946232083,0.245222528
2.739119076,1.100722839
6.005065336,2.727841714
6.056964109,2.949704333
6.770127667,3.214114215
5.640346781,2.693852822
5.633254027,2.990023386
6.174431565,3.29026488
7.246947942,2.968774242
5.581629064,3.335103746
5.362720504,3.146811922
4.707757734,2.787108695
7.428920981,3.466794896
6.641072483,3.059987379
6.374736516,2.562530592
7.287803244,2.751798847
6.202952309,2.67856179
5.387360413,2.267373458
5.667310301,2.964778673
6.597021552,3.07082376
7.756605594,3.156044646
6.632627453,3.147991826
5.766349588,3.142717074
5.994231542,2.757078585
6.378704073,2.650223209
5.740362334,3.10391306
4.616524417,2.793207151
5.335339987,3.039286944
5.372939125,2.816847756
5.036111615,2.924860873
5.529086768,3.336815765
6.050869425,2.807025944
5.132008998,2.198121948
5.732849449,2.877381322
6.78110732,3.05676866
6.448344487,3.35299225
6.399414819,2.897569484
5.860679247,2.995771287
6.447651831,3.165609455
5.36708111,3.195025516
5.887355653,3.346155661
3.961624654,2.720250463
6.284381933,3.173606432
4.205847888,2.816473683
5.326155814,3.033140472
7.171352036,3.412272701
7.494927503,2.84018754
7.398072415,3.484870306
5.024329841,2.986831785
5.317124783,2.81741356
5.876552366,3.216611091
6.037628332,2.683035115
5.912802727,2.856319377
6.694513582,2.890560826
6.010179779,2.724013382
6.927219684,3.199600256
6.335595219,3.308642912
6.242570708,2.791792688
5.578122938,3.247660163
6.407738626,2.675549509
6.800295256,3.17579578
7.216840329,2.728965745
6.5110074,2.727319066
4.60630534,3.329458003
7.655032263,2.870956284
5.502957591,2.629246344
6.630606986,3.01502301
3.459280064,2.684784448
8.203398153,2.416934952
4.956794276,2.897762969
5.370526671,2.449548134
5.697978664,2.94977132
6.27376271,2.242560361
5.05274526,2.75692163
6.885755837,2.888452693
4.187744196,2.892834634
5.975103279,3.0259191
6.094571295,2.61867975
5.723956974,3.044542194
4.372497673,3.054882171
6.292062622,2.775738556
5.145330351,4.132256915
6.587056505,3.375083453
5.787690954,3.292551273
6.727980979,3.0043983
6.640789386,2.410688389
6.232288777,2.728509022
6.217727238,2.809946332
5.78116301,3.079877867
6.624472532,2.744537426
5.19590823,3.069729365
5.871771806,3.255177305
5.895620994,2.898439774
5.617543198,2.597507103
5.631761031,3.047587472
5.50258659,3.118690754
6.482126283,2.550851397
7.302787083,3.380159789
6.991984341,2.987067287
4.825534096,2.779616639
6.11768055,2.854756552
0.94048944,5.715568024
